step,train_step_loss,train_acc,train_loss,val_acc,val_loss,router_entropy,router_load_e0,router_load_e1,router_load_e2,router_load_e3
30.0,0.5827443450689316,0.6574699746263941,0.6092101763911079,0.6435732532055296,0.6130152436435546,0.6789874670406183,0.0028909260872751474,0.001973769161850214,0.5264210104942322,0.4687142074108124
60.0,0.7159161567687988,0.6718785947148987,0.5955354582713174,0.6630649768367276,0.6057993976568771,0.6810136859615644,0.0033879161346703768,0.004326147027313709,0.5208774209022522,0.47140833735466003
90.0,0.624242514371872,0.6979117031675083,0.5499023155337225,0.6949945550547567,0.5616613404650233,0.673530052933428,0.00567742669954896,0.054330017417669296,0.5262442827224731,0.413748174905777
120.0,0.6039573053518931,0.7256559831964524,0.509650942967178,0.6985431578845448,0.5304511919167647,0.6681969163042528,0.009961121715605259,0.02809939533472061,0.5698524117469788,0.3920872211456299
150.0,0.5675681928793589,0.7775761553911748,0.481774073543119,0.7620687453944419,0.4999277758634417,0.6515224393871095,0.005353514105081558,0.030832478776574135,0.6123829483985901,0.3514309227466583
180.0,0.4717980871597926,0.7857119125986998,0.4560677646015232,0.7671027718625064,0.49638804642890116,0.6772899168233076,0.12289480865001678,0.07628745585680008,0.4993910491466522,0.3014267086982727
210.0,0.546637179950873,0.8077302832983468,0.41657318989866,0.7724210158303947,0.46482434452842125,0.6760674316298079,0.1089504137635231,0.09515421837568283,0.4975961148738861,0.2982991635799408
240.0,0.33315786595145863,0.8287153059990562,0.39972585347082207,0.7956652859578645,0.4659164687231709,0.6702990094544711,0.15581649541854858,0.10320647805929184,0.47317126393318176,0.26780593395233154
270.0,0.4169880362848441,0.8444105773781265,0.3710914442094113,0.8060702729472086,0.43903608636198954,0.6629168214621367,0.12951608002185822,0.07973422110080719,0.559162974357605,0.231586754322052
300.0,0.5253005623817444,0.863829152615963,0.3483384650345398,0.8272101311793262,0.40589556973716556,0.6578852450130163,0.06942008435726166,0.058624476194381714,0.581213653087616,0.2907416522502899
330.0,0.38836920633912086,0.8759654209274732,0.31544567582932614,0.8371423432681612,0.38307892490950773,0.6555604711174965,0.1056782603263855,0.05798284336924553,0.5843614935874939,0.25197768211364746
360.0,0.4391792491078377,0.8538354146049646,0.35686220870578406,0.8028105083043079,0.4644435389933812,0.6596239841094723,0.1571664959192276,0.07662741094827652,0.5776870250701904,0.18851874768733978
390.0,0.27345126991470653,0.8698676163522067,0.31307852845888856,0.8019123954833954,0.43180303801399783,0.6696982051211374,0.14444157481193542,0.08774165064096451,0.5520192980766296,0.21579740941524506
420.0,0.6030493776003519,0.8830410363553162,0.29290548486468326,0.8361024511404477,0.39546104230372947,0.6667381378787535,0.14245106279850006,0.08031015843153,0.5462926030158997,0.23094603419303894
450.0,0.44989873468875885,0.8853970176587359,0.28763695823533014,0.8289633538908096,0.39647927464469673,0.6676580701713208,0.14601796865463257,0.07829949259757996,0.5386548638343811,0.2370278686285019
480.0,0.3377049130698045,0.9021671060764523,0.25458232261699637,0.8405019956278007,0.42286824668544726,0.6598789116574658,0.2550334632396698,0.08692817389965057,0.5169277787208557,0.14111055433750153
510.0,0.10418905473003785,0.8997960567818648,0.256351623010786,0.8284802856604889,0.42210858129290757,0.6568819590740733,0.21338920295238495,0.0871490016579628,0.5497718453407288,0.14969001710414886
540.0,0.5085766498620311,0.9067792313818605,0.24780934694853,0.8292161597676811,0.38447259234416653,0.6585397013911495,0.1551644653081894,0.10636939853429794,0.5545527338981628,0.18391340970993042
570.0,0.23257389850914478,0.923922693544692,0.20447698159695915,0.8413084299452828,0.36856258210640735,0.658044360164139,0.2301281988620758,0.07188177108764648,0.5356321930885315,0.16235780715942383
600.0,0.3544244021177292,0.9173858291669007,0.22644622221677868,0.8344693097358634,0.39045464077724007,0.6577575939397017,0.1714804470539093,0.07444947957992554,0.5566494464874268,0.19742059707641602
